ID,stress_score
TEST_0000,0.4890531442928842
TEST_0001,0.7759187869631697
TEST_0002,0.3162786172618996
TEST_0003,0.4563224827387476
TEST_0004,0.5448125443586092
TEST_0005,0.49806384012481103
TEST_0006,0.7032921282815966
TEST_0007,0.45350908043249294
TEST_0008,0.5300446399939759
TEST_0009,0.7731052871014344
TEST_0010,0.697290868920085
TEST_0011,0.47653857515605097
TEST_0012,0.6208882931926297
TEST_0013,0.6783081000762605
TEST_0014,0.6269784597659379
TEST_0015,0.5592999617132657
TEST_0016,0.5385678884737243
TEST_0017,0.2576463687030112
TEST_0018,0.5169555374476644
TEST_0019,0.6663981717523114
TEST_0020,0.37427676213076105
TEST_0021,0.48857106917611065
TEST_0022,0.5325266650306772
TEST_0023,0.615874941099041
TEST_0024,0.4679203566427815
TEST_0025,0.5428627735135747
TEST_0026,0.6767481071333686
TEST_0027,0.4523369911982719
TEST_0028,0.5071887977751626
TEST_0029,0.6252057248293784
TEST_0030,0.553933271293407
TEST_0031,0.38723641992968677
TEST_0032,0.3373248383701521
TEST_0033,0.5286177983924972
TEST_0034,0.574015869928662
TEST_0035,0.758978088349009
TEST_0036,0.5767996214607323
TEST_0037,0.42191749885340724
TEST_0038,0.511717374673861
TEST_0039,0.41006436796687823
TEST_0040,0.4344106053624199
TEST_0041,0.49294079136041863
TEST_0042,0.6598479443907715
TEST_0043,0.49839549359612983
TEST_0044,0.44958115922316216
TEST_0045,0.5862364911002834
TEST_0046,0.4244710285651474
TEST_0047,0.520513696330227
TEST_0048,0.3140775506005939
TEST_0049,0.5910841538319338
TEST_0050,0.5568636200202549
TEST_0051,0.753199923746627
TEST_0052,0.5907071087398199
TEST_0053,0.5561150944792409
TEST_0054,0.33823064319913715
TEST_0055,0.39831798547080394
TEST_0056,0.4609427171493912
TEST_0057,0.6208859355623756
TEST_0058,0.4218995070857443
TEST_0059,0.6503319345555395
TEST_0060,0.6973492205327662
TEST_0061,0.4342341183372143
TEST_0062,0.5490764406373239
TEST_0063,0.7183505502066169
TEST_0064,0.47118729468868953
TEST_0065,0.6551795247246966
TEST_0066,0.46889512798859717
TEST_0067,0.3707755030492344
TEST_0068,0.38069134043956704
TEST_0069,0.6215850250187075
TEST_0070,0.43394322623584697
TEST_0071,0.5665128753082017
TEST_0072,0.43153783919815225
TEST_0073,0.6462455732597628
TEST_0074,0.4827962706142396
TEST_0075,0.26200250622802257
TEST_0076,0.39229759229689615
TEST_0077,0.43515212643283574
TEST_0078,0.4633673890710401
TEST_0079,0.5424973327488356
TEST_0080,0.37944217638463856
TEST_0081,0.31143755415456953
TEST_0082,0.38797472927413273
TEST_0083,0.4500675154979669
TEST_0084,0.3261550177522213
TEST_0085,0.44413581046404077
TEST_0086,0.4065349176073673
TEST_0087,0.7560872572461902
TEST_0088,0.37534925214704645
TEST_0089,0.6160923147450297
TEST_0090,0.49779345953299564
TEST_0091,0.476512914130184
TEST_0092,0.8233390729808687
TEST_0093,0.23390772612333735
TEST_0094,0.4416902538559743
TEST_0095,0.4243368006769281
TEST_0096,0.5229722157962404
TEST_0097,0.6688896456661875
TEST_0098,0.18608782645526772
TEST_0099,0.5165202469925312
TEST_0100,0.4986472397533674
TEST_0101,0.5056245651168801
TEST_0102,0.6196857578972432
TEST_0103,0.7529280834206419
TEST_0104,0.39015820069214446
TEST_0105,0.6489464775194733
TEST_0106,0.3927143004533407
TEST_0107,0.3665551138121141
TEST_0108,0.5892078396098442
TEST_0109,0.36218488715739977
TEST_0110,0.4239341593082138
TEST_0111,0.2856967164806992
TEST_0112,0.3936501485713619
TEST_0113,0.7166623730741296
TEST_0114,0.5903564012150874
TEST_0115,0.5105803022941517
TEST_0116,0.3525095687920677
TEST_0117,0.38565771806709365
TEST_0118,0.750975141898837
TEST_0119,0.6535150207094198
TEST_0120,0.600074157344497
TEST_0121,0.41905575249197574
TEST_0122,0.5429467859704451
TEST_0123,0.41466268482210916
TEST_0124,0.41032071874025927
TEST_0125,0.6965713353494482
TEST_0126,0.5812673976794691
TEST_0127,0.572288372026572
TEST_0128,0.5255137594774085
TEST_0129,0.42365183301379933
TEST_0130,0.48706095038929587
TEST_0131,0.6564542005245804
TEST_0132,0.7003600378199683
