ID,stress_score
TEST_0000,0.5314507798891683
TEST_0001,0.8104898641422859
TEST_0002,0.27942901616016735
TEST_0003,0.44694334986101925
TEST_0004,0.5397577324444418
TEST_0005,0.5635082651200346
TEST_0006,0.6993056174829853
TEST_0007,0.3542827043697101
TEST_0008,0.5458564100185808
TEST_0009,0.7580324017794351
TEST_0010,0.7402264420598952
TEST_0011,0.4632309936836382
TEST_0012,0.617346269615803
TEST_0013,0.7573725602662273
TEST_0014,0.6157852009371816
TEST_0015,0.5494369240989465
TEST_0016,0.5241919483294959
TEST_0017,0.25089397775192485
TEST_0018,0.6089231866664658
TEST_0019,0.7096614815926774
TEST_0020,0.35406707191845954
TEST_0021,0.48423604004269494
TEST_0022,0.5245827685567422
TEST_0023,0.5850421889163414
TEST_0024,0.473645340407682
TEST_0025,0.49105217531948997
TEST_0026,0.608044608115785
TEST_0027,0.4519879708912679
TEST_0028,0.4903468910413491
TEST_0029,0.6434898238867883
TEST_0030,0.5421245983598686
TEST_0031,0.4249042058112393
TEST_0032,0.3644672857920068
TEST_0033,0.49306403103927177
TEST_0034,0.585228466068353
TEST_0035,0.7161390010192266
TEST_0036,0.5410013875878403
TEST_0037,0.34543240473763687
TEST_0038,0.5075497387057828
TEST_0039,0.386915220121308
TEST_0040,0.38170917621904876
TEST_0041,0.49527567226522423
TEST_0042,0.7033277120229393
TEST_0043,0.46776728485216434
TEST_0044,0.4265753199312119
TEST_0045,0.5945264274792201
TEST_0046,0.3748195795165683
TEST_0047,0.5077915640009004
TEST_0048,0.32614801463819926
TEST_0049,0.5338117457397278
TEST_0050,0.5153616091326867
TEST_0051,0.7660302835505529
TEST_0052,0.6511661689582122
TEST_0053,0.5161320102978157
TEST_0054,0.33424824548967746
TEST_0055,0.40996998732477696
TEST_0056,0.46168303585603976
TEST_0057,0.6113512798188937
TEST_0058,0.3651242102365797
TEST_0059,0.686171429019865
TEST_0060,0.6852485802543641
TEST_0061,0.45450605149246603
TEST_0062,0.6682537672040314
TEST_0063,0.7136383239079634
TEST_0064,0.4091989735299095
TEST_0065,0.6278861743455457
TEST_0066,0.4509946103728478
TEST_0067,0.38359892916245175
TEST_0068,0.2695150074159979
TEST_0069,0.6110100258486983
TEST_0070,0.459787344657812
TEST_0071,0.5497503758207368
TEST_0072,0.4582244729252617
TEST_0073,0.6305936134311229
TEST_0074,0.4499409748006115
TEST_0075,0.2646139491802349
TEST_0076,0.37121457869840174
TEST_0077,0.41953903193797826
TEST_0078,0.4111638178959238
TEST_0079,0.5300313594697188
TEST_0080,0.36631440260752535
TEST_0081,0.28031402376205516
TEST_0082,0.39803851587085426
TEST_0083,0.47700793701874
TEST_0084,0.2873134032770832
TEST_0085,0.4680291484899917
TEST_0086,0.41312052389811516
TEST_0087,0.7843574245685992
TEST_0088,0.30026067609395657
TEST_0089,0.6014632635100395
TEST_0090,0.5258937838872388
TEST_0091,0.48715110803721373
TEST_0092,0.8368352784899884
TEST_0093,0.19362713928138234
TEST_0094,0.41348338567706555
TEST_0095,0.42260447976622606
TEST_0096,0.5148554775859727
TEST_0097,0.6884872981521873
TEST_0098,0.18263816618857168
TEST_0099,0.4954192481179865
TEST_0100,0.4866686881450386
TEST_0101,0.5053503121798407
TEST_0102,0.6342908323094139
TEST_0103,0.7569096039296173
TEST_0104,0.3845299879625174
TEST_0105,0.6489575726103494
TEST_0106,0.39658664166800894
TEST_0107,0.3275944178069511
TEST_0108,0.5416764860780552
TEST_0109,0.3282207161305616
TEST_0110,0.426994317787301
TEST_0111,0.32092548173358476
TEST_0112,0.4126580563059957
TEST_0113,0.6959871643281917
TEST_0114,0.514933853433608
TEST_0115,0.4730232785846707
TEST_0116,0.31672260334610586
TEST_0117,0.3503186502342077
TEST_0118,0.8147887626691014
TEST_0119,0.6284117847709737
TEST_0120,0.5792540564744787
TEST_0121,0.42729963142981636
TEST_0122,0.5229721575222765
TEST_0123,0.5385535147254752
TEST_0124,0.3870906951709096
TEST_0125,0.7493619917463801
TEST_0126,0.6182177136685039
TEST_0127,0.538375442275492
TEST_0128,0.5427450585402913
TEST_0129,0.4040955645255035
TEST_0130,0.5089438188612965
TEST_0131,0.6079008143410458
TEST_0132,0.7457966698989875
TEST_0133,0.43368533968260337
TEST_0134,0.6498347207606876
TEST_0135,0.5016554853279658
TEST_0136,0.2967300377976131
TEST_0137,0.7042479043787232
TEST_0138,0.23252205939646514
TEST_0139,0.22032154370307677
TEST_0140,0.5101573133924192
TEST_0141,0.4990989746643457
TEST_0142,0.4305784729935852
TEST_0143,0.4952207262391649
TEST_0144,0.592574787572973
TEST_0145,0.634920195868531
TEST_0146,0.5162803329816393
TEST_0147,0.31271096752023136
TEST_0148,0.2626242940292236
TEST_0149,0.4495670940199301
TEST_0150,0.4031162517738593
TEST_0151,0.4586581307719804
TEST_0152,0.5514353428962031
TEST_0153,0.11930293989967422
TEST_0154,0.4717850774105699
TEST_0155,0.42674299325803433
TEST_0156,0.43028910595627246
TEST_0157,0.5534602451776243
TEST_0158,0.3816212695611896
TEST_0159,0.38521091678686076
TEST_0160,0.33304978410194486
TEST_0161,0.13070156937902333
TEST_0162,0.5014202051038219
TEST_0163,0.554225352948144
TEST_0164,0.45443801159032016
TEST_0165,0.5804013081504026
TEST_0166,0.4297214803367292
TEST_0167,0.6680880562032233
TEST_0168,0.3684396601699764
TEST_0169,0.4436534408179463
TEST_0170,0.6848139421347033
TEST_0171,0.8497875774809674
TEST_0172,0.49012935578106614
TEST_0173,0.5691027264122167
TEST_0174,0.40934634877917697
TEST_0175,0.44967920861066135
TEST_0176,0.5247218904796991
TEST_0177,0.7223557674398292
TEST_0178,0.44862832193543933
TEST_0179,0.7807665762282264
TEST_0180,0.2415938356586927
TEST_0181,0.40332231567853327
TEST_0182,0.44557923808481104
TEST_0183,0.5023666936578397
TEST_0184,0.3586521206130571
TEST_0185,0.12523238557821798
TEST_0186,0.6045784244545889
TEST_0187,0.22663107061492718
TEST_0188,0.42933599943559986
TEST_0189,0.3206234852692985
TEST_0190,0.4382277960071892
TEST_0191,0.2742887782537439
TEST_0192,0.28496196817213626
TEST_0193,0.3370353515962927
TEST_0194,0.46833575238328595
TEST_0195,0.21725979653142297
TEST_0196,0.47375828453660046
TEST_0197,0.3047001671505126
TEST_0198,0.36611000729362914
TEST_0199,0.43654382800890773
TEST_0200,0.46771733429087753
TEST_0201,0.5058517886391554
TEST_0202,0.39375057994998564
TEST_0203,0.28016098386568006
TEST_0204,0.48036484451852157
TEST_0205,0.6136971457209849
TEST_0206,0.36730488067754063
TEST_0207,0.49710830088485347
TEST_0208,0.7442809561390967
TEST_0209,0.3061551197651061
TEST_0210,0.40573197646878145
TEST_0211,0.535667980086713
TEST_0212,0.6787451925062479
TEST_0213,0.7099138575742052
TEST_0214,0.8428634302034959
TEST_0215,0.431280696249707
TEST_0216,0.4829841809744534
TEST_0217,0.2725985878426268
TEST_0218,0.43755445239386603
TEST_0219,0.577841489749432
TEST_0220,0.2696017340352901
TEST_0221,0.4883726659889594
TEST_0222,0.3938579930670768
TEST_0223,0.49582029735138156
TEST_0224,0.47614013016343687
TEST_0225,0.41682210664678965
TEST_0226,0.3461005503523274
TEST_0227,0.5366675526827176
TEST_0228,0.6643303205493382
TEST_0229,0.39349221744109425
TEST_0230,0.4969521816411133
TEST_0231,0.45210096810833783
TEST_0232,0.5392461175556562
TEST_0233,0.5503070223644632
TEST_0234,0.4173815660628224
TEST_0235,0.8269062681766418
TEST_0236,0.5814786614892081
TEST_0237,0.3595764573626795
TEST_0238,0.3680293963318246
TEST_0239,0.6555570206427171
TEST_0240,0.4050839345841044
TEST_0241,0.8305578118611471
TEST_0242,0.3876001534939473
TEST_0243,0.5926143394958875
TEST_0244,0.5835132536882675
TEST_0245,0.7584432377709343
TEST_0246,0.4695138248325287
TEST_0247,0.6778564236895661
TEST_0248,0.5070586437825015
TEST_0249,0.684275116501351
TEST_0250,0.3908655258669255
TEST_0251,0.657788923792561
TEST_0252,0.5280508055615896
TEST_0253,0.4452588932977355
TEST_0254,0.36165042528409375
TEST_0255,0.46063154912822546
TEST_0256,0.18588754121936868
TEST_0257,0.5912494048287169
TEST_0258,0.4757490984687574
TEST_0259,0.22694556028728446
TEST_0260,0.349487176917223
TEST_0261,0.4513905001962649
TEST_0262,0.6277582217115296
TEST_0263,0.853431204091373
TEST_0264,0.370222288635398
TEST_0265,0.22988307311375264
TEST_0266,0.2727522718638312
TEST_0267,0.5098197762304034
TEST_0268,0.27686583047691726
TEST_0269,0.5235478649367026
TEST_0270,0.2757437699708447
TEST_0271,0.5811140624997458
TEST_0272,0.6749705936069895
TEST_0273,0.4704038438909112
TEST_0274,0.49218857719779585
TEST_0275,0.3428779950473668
TEST_0276,0.5147391264833532
TEST_0277,0.4969112159838127
TEST_0278,0.5026597704307083
TEST_0279,0.4708991772047182
TEST_0280,0.46535864014918427
TEST_0281,0.42543261654579967
TEST_0282,0.4787064834765135
TEST_0283,0.4783576771308218
TEST_0284,0.40365524152094673
TEST_0285,0.5503174765989576
TEST_0286,0.7647911480169363
TEST_0287,0.3692567240071437
TEST_0288,0.32772622137108154
TEST_0289,0.45488832820866143
TEST_0290,0.568963477904187
TEST_0291,0.5402661017358472
TEST_0292,0.6241352297674381
TEST_0293,0.5518347952921565
TEST_0294,0.49513139393480865
TEST_0295,0.5285681770050492
TEST_0296,0.3141290738895419
TEST_0297,0.48719112866355285
TEST_0298,0.6059060238012364
TEST_0299,0.44810349732720756
TEST_0300,0.478736546029224
TEST_0301,0.6369237436482604
TEST_0302,0.6295833521478787
TEST_0303,0.195619393363336
TEST_0304,0.4313760660434089
TEST_0305,0.36331064282077763
TEST_0306,0.6869714544249985
TEST_0307,0.4305795874341525
TEST_0308,0.4288342367458117
TEST_0309,0.3866283012608482
TEST_0310,0.4080330215401348
TEST_0311,0.16237851375101656
TEST_0312,0.8110159243026894
TEST_0313,0.3846757367308833
TEST_0314,0.7887084194267957
TEST_0315,0.5423937876156402
TEST_0316,0.4340108570188402
TEST_0317,0.3263423150152717
TEST_0318,0.42165955466296945
TEST_0319,0.8497003218712914
TEST_0320,0.5477158471289455
TEST_0321,0.33619585902718535
TEST_0322,0.5918618861021652
TEST_0323,0.5416341940508589
TEST_0324,0.6436276543579951
TEST_0325,0.29000343134675743
TEST_0326,0.43700958807990714
TEST_0327,0.24945486964817726
TEST_0328,0.646803325391009
TEST_0329,0.49350475243250963
TEST_0330,0.6499442095425277
TEST_0331,0.6371134622004224
TEST_0332,0.38039152338377946
TEST_0333,0.4060527214425883
TEST_0334,0.5165080917546843
TEST_0335,0.5514497229705962
TEST_0336,0.5861984306732231
TEST_0337,0.34900482838648766
TEST_0338,0.8695043267028733
TEST_0339,0.47896923184318285
TEST_0340,0.4584096966847248
TEST_0341,0.33969889862399
TEST_0342,0.41289160600169494
TEST_0343,0.32816804008750317
TEST_0344,0.3872170793323696
TEST_0345,0.6182074389328758
TEST_0346,0.45505755257060043
TEST_0347,0.5637782255713598
TEST_0348,0.5913974758939333
TEST_0349,0.5561225385671168
TEST_0350,0.4653292472902416
TEST_0351,0.704280210480499
TEST_0352,0.4645803218995421
TEST_0353,0.40848130991027337
TEST_0354,0.4095747402305641
TEST_0355,0.661597772200647
TEST_0356,0.6901085607256953
TEST_0357,0.7520449712915513
TEST_0358,0.4251070210848328
TEST_0359,0.46623475358916583
TEST_0360,0.6477810506046767
TEST_0361,0.8417514726432591
TEST_0362,0.5429173357486866
TEST_0363,0.26721954863738534
TEST_0364,0.4229156493074063
TEST_0365,0.23530502803758227
TEST_0366,0.44533744384161356
TEST_0367,0.4980683116147752
TEST_0368,0.44228601173087917
TEST_0369,0.48699341117996775
TEST_0370,0.3239328600156072
TEST_0371,0.37945446279166073
TEST_0372,0.4725087692229559
TEST_0373,0.38042136487960954
TEST_0374,0.5304935531294717
TEST_0375,0.42924283846029
TEST_0376,0.42708823486219527
TEST_0377,0.203649391719007
TEST_0378,0.6939959885339804
TEST_0379,0.4233689226023415
TEST_0380,0.5749674929440908
TEST_0381,0.36529230795172124
TEST_0382,0.20050488995987487
TEST_0383,0.7688338818141143
TEST_0384,0.20950389355648374
TEST_0385,0.6154738241307864
TEST_0386,0.48546780537857875
TEST_0387,0.5995986053452518
TEST_0388,0.4560072901430717
TEST_0389,0.465158379923883
TEST_0390,0.4744775981435886
TEST_0391,0.4869371072240971
TEST_0392,0.2608806391866094
TEST_0393,0.223329237872325
TEST_0394,0.1996581806325579
TEST_0395,0.5222222309646225
TEST_0396,0.31994416282462956
TEST_0397,0.5046327328745738
TEST_0398,0.1880298053710375
TEST_0399,0.6671494668384474
TEST_0400,0.5366276353854338
TEST_0401,0.5922442290607967
TEST_0402,0.35280295794691713
TEST_0403,0.508097909813208
TEST_0404,0.4831791742279154
TEST_0405,0.4086856288966823
TEST_0406,0.5157129965769888
TEST_0407,0.36467366082769026
TEST_0408,0.5735485434300756
TEST_0409,0.4799627511653404
TEST_0410,0.25889360468585226
TEST_0411,0.8880112093902055
TEST_0412,0.3946391340580841
TEST_0413,0.41095008218245943
TEST_0414,0.5289328410528517
TEST_0415,0.2714971697711374
TEST_0416,0.5676830004280831
TEST_0417,0.39803301956650083
TEST_0418,0.21413622188571543
TEST_0419,0.6906737608845231
TEST_0420,0.49602602870010193
TEST_0421,0.7259773943312942
TEST_0422,0.4804122703546401
TEST_0423,0.4506232087692448
TEST_0424,0.308041392982497
TEST_0425,0.539579827300014
TEST_0426,0.6178735592006575
TEST_0427,0.4713448687413737
TEST_0428,0.3974790720261898
TEST_0429,0.6844735666779368
TEST_0430,0.1848416607619276
TEST_0431,0.43218346083901565
TEST_0432,0.2536927438011067
TEST_0433,0.7452468480947625
TEST_0434,0.6323313449779298
TEST_0435,0.46578391088785215
TEST_0436,0.3637696499417915
TEST_0437,0.30226952241068
TEST_0438,0.31137125952128775
TEST_0439,0.153751798224538
TEST_0440,0.556787867029863
TEST_0441,0.5098953961942353
TEST_0442,0.5263138739379981
TEST_0443,0.7734422270173542
TEST_0444,0.40763695010526513
TEST_0445,0.2263610600629961
TEST_0446,0.41925979160899407
TEST_0447,0.6269048688468689
TEST_0448,0.25524623987570544
TEST_0449,0.44035334588991754
TEST_0450,0.41202795973443623
TEST_0451,0.38621824221994616
TEST_0452,0.5112772021688233
TEST_0453,0.6919221699786954
TEST_0454,0.5875823306135082
TEST_0455,0.39526459596496233
TEST_0456,0.7664725221513139
TEST_0457,0.26693419093573517
TEST_0458,0.49483306624156176
TEST_0459,0.4739493765589389
TEST_0460,0.7339550797003612
TEST_0461,0.4798902216300692
TEST_0462,0.36324660679688775
TEST_0463,0.5311577345240529
TEST_0464,0.24102340541923342
TEST_0465,0.6233613047775621
TEST_0466,0.7728284543969333
TEST_0467,0.4641487650511244
TEST_0468,0.4776164322821691
TEST_0469,0.5418844778872545
TEST_0470,0.6685623942734871
TEST_0471,0.5148276962563152
TEST_0472,0.336538581693552
TEST_0473,0.458577560085552
TEST_0474,0.4577736139604568
TEST_0475,0.4160863691782767
TEST_0476,0.7868100902449349
TEST_0477,0.5172839927695663
TEST_0478,0.2112850548727067
TEST_0479,0.38771978539065133
TEST_0480,0.48039013939370206
TEST_0481,0.2984467588080811
TEST_0482,0.2884052003773342
TEST_0483,0.5303357484845308
TEST_0484,0.26456435334038664
TEST_0485,0.6995738924171235
TEST_0486,0.3796188513475641
TEST_0487,0.6804236539647024
TEST_0488,0.6296087504681178
TEST_0489,0.42556475898720497
TEST_0490,0.4817025228056774
TEST_0491,0.20070262419501347
TEST_0492,0.5426967172178734
TEST_0493,0.3798706704629934
TEST_0494,0.515900870526478
TEST_0495,0.42760344079029455
TEST_0496,0.44795653938179975
TEST_0497,0.4992837870036818
TEST_0498,0.8270923130914734
TEST_0499,0.2788966625337509
TEST_0500,0.1759012181012642
TEST_0501,0.664166522421447
TEST_0502,0.5686809702189971
TEST_0503,0.41019513281643416
TEST_0504,0.5445633304127808
TEST_0505,0.3130168059772197
TEST_0506,0.5871223764431001
TEST_0507,0.4984276580568341
TEST_0508,0.6466497273916456
TEST_0509,0.3824100211691993
TEST_0510,0.464581325575115
TEST_0511,0.4191266335183109
TEST_0512,0.5579678594374423
TEST_0513,0.5711548049402264
TEST_0514,0.393015268480264
TEST_0515,0.43513894273822606
TEST_0516,0.5905073330808863
TEST_0517,0.2829404455814169
TEST_0518,0.44184378853872736
TEST_0519,0.18208699746565296
TEST_0520,0.4851061925674956
TEST_0521,0.19445591849130728
TEST_0522,0.42646042094896414
TEST_0523,0.6944210823216566
TEST_0524,0.3038380553530564
TEST_0525,0.25926829136749185
TEST_0526,0.18119112230535594
TEST_0527,0.4402271006503209
TEST_0528,0.44578350480191103
TEST_0529,0.4621354205432141
TEST_0530,0.8591704363007913
TEST_0531,0.44035261837607215
TEST_0532,0.3526985448525232
TEST_0533,0.5992997954306392
TEST_0534,0.49742993742752684
TEST_0535,0.3276580208013524
TEST_0536,0.4871067622014748
TEST_0537,0.29357396518473916
TEST_0538,0.4433171673103168
TEST_0539,0.5921955136655146
TEST_0540,0.7854939365024074
TEST_0541,0.5966540816490851
TEST_0542,0.4951320904689089
TEST_0543,0.5364229634631423
TEST_0544,0.2364402511480738
TEST_0545,0.4279481579838852
TEST_0546,0.31729330529752414
TEST_0547,0.6470055256321141
TEST_0548,0.4858333964095284
TEST_0549,0.5902424200031586
TEST_0550,0.25609362556226273
TEST_0551,0.3088939254421309
TEST_0552,0.10598620873940132
TEST_0553,0.48475518654905825
TEST_0554,0.1848915723406278
TEST_0555,0.46352990771103386
TEST_0556,0.39579556394130216
TEST_0557,0.37414281527066656
TEST_0558,0.6235212176254279
TEST_0559,0.5063323504967231
TEST_0560,0.6927561072574113
TEST_0561,0.481035194225166
TEST_0562,0.2748008985606437
TEST_0563,0.5204831765292923
TEST_0564,0.5958451244649299
TEST_0565,0.4221617504533982
TEST_0566,0.45714143662945655
TEST_0567,0.353955927552956
TEST_0568,0.4666834194969311
TEST_0569,0.22156860910924064
TEST_0570,0.7402924475535153
TEST_0571,0.4781173969359959
TEST_0572,0.49482025032863264
TEST_0573,0.5429631455807304
TEST_0574,0.23962187835567364
TEST_0575,0.4631010758012899
TEST_0576,0.8528612572406765
TEST_0577,0.218546108018711
TEST_0578,0.5399853863175667
TEST_0579,0.3995605801449466
TEST_0580,0.49384874111019295
TEST_0581,0.6840295364460611
TEST_0582,0.383997254433823
TEST_0583,0.38894525207763964
TEST_0584,0.5543184109831856
TEST_0585,0.47113699081575144
TEST_0586,0.638366199159222
TEST_0587,0.521622240458148
TEST_0588,0.5028961323441423
TEST_0589,0.46508342223817256
TEST_0590,0.5627026727686729
TEST_0591,0.16495360357371783
TEST_0592,0.48927694569122676
TEST_0593,0.5176056647080578
TEST_0594,0.5662061088952779
TEST_0595,0.8147111295590166
TEST_0596,0.5241495461058256
TEST_0597,0.4968234082821783
TEST_0598,0.48801317383753967
TEST_0599,0.5629906129811408
TEST_0600,0.3252507276444942
TEST_0601,0.5115226568202262
TEST_0602,0.3532515075648073
TEST_0603,0.3725833510683535
TEST_0604,0.5933390247544335
