ID,stress_score
TEST_0000,0.4874581045213605
TEST_0001,0.9241510470116528
TEST_0002,0.21699999999999997
TEST_0003,0.588133840885916
TEST_0004,0.525
TEST_0005,0.4809999999999999
TEST_0006,0.7499999999999999
TEST_0007,0.4400134823961594
TEST_0008,0.5690000000000001
TEST_0009,0.835197736649734
TEST_0010,0.8559999999999999
TEST_0011,0.6318874975642117
TEST_0012,0.6659999999999999
TEST_0013,0.8339999999999999
TEST_0014,0.552390344611124
TEST_0015,0.5720000000000001
TEST_0016,0.544
TEST_0017,0.23099999999999998
TEST_0018,0.54
TEST_0019,0.5944035413843889
TEST_0020,0.3450000000000001
TEST_0021,0.512
TEST_0022,0.516
TEST_0023,0.45482450571942473
TEST_0024,0.6925773646712632
TEST_0025,0.6066112475648591
TEST_0026,0.48599999999999993
TEST_0027,0.517
TEST_0028,0.544
TEST_0029,0.6869999999999998
TEST_0030,0.45109429805628265
TEST_0031,0.4817657821866125
TEST_0032,0.37799999999999995
TEST_0033,0.4903915957719866
TEST_0034,0.4294126241916859
TEST_0035,0.4900589675983659
TEST_0036,0.5640000000000001
TEST_0037,0.5662204287577255
TEST_0038,0.551
TEST_0039,0.4890284290511446
TEST_0040,0.409
TEST_0041,0.49051095085767166
TEST_0042,0.8259999999999998
TEST_0043,0.4513085118176834
TEST_0044,0.49072242939680366
TEST_0045,0.4219397253287782
TEST_0046,0.325
TEST_0047,0.4822788507336714
TEST_0048,0.29788114896043033
TEST_0049,0.71
TEST_0050,0.579
TEST_0051,0.7939999999999998
TEST_0052,0.7938118997217846
TEST_0053,0.53
TEST_0054,0.49499999999999994
TEST_0055,0.43562096361760777
TEST_0056,0.4898034129900365
TEST_0057,0.4918088188299244
TEST_0058,0.293
TEST_0059,0.7579999999999999
TEST_0060,0.7997286093693531
TEST_0061,0.4619999999999999
TEST_0062,0.9259999999999999
TEST_0063,0.6959999999999998
TEST_0064,0.28900000000000003
TEST_0065,0.5639979574460678
TEST_0066,0.4789999999999999
TEST_0067,0.3470000000000001
TEST_0068,0.21799999999999997
TEST_0069,0.6812210361654358
TEST_0070,0.526862191220299
TEST_0071,0.4729999999999999
TEST_0072,0.42424672958580484
TEST_0073,0.69
TEST_0074,0.44147608888969453
TEST_0075,0.15700000000000003
TEST_0076,0.4759999999999999
TEST_0077,0.4239999999999999
TEST_0078,0.48899999999999993
TEST_0079,0.4520558855323961
TEST_0080,0.4659512470194632
TEST_0081,0.28800000000000003
TEST_0082,0.3680105695348408
TEST_0083,0.4639999999999999
TEST_0084,0.18167851244081457
TEST_0085,0.4259999999999999
TEST_0086,0.3904739785494397
TEST_0087,0.7929999999999998
TEST_0088,0.126
TEST_0089,0.688
TEST_0090,0.8459184335918678
TEST_0091,0.4249999999999999
TEST_0092,0.8459999999999999
TEST_0093,0.11000000000000001
TEST_0094,0.3819999999999999
TEST_0095,0.3541216143021549
TEST_0096,0.544
TEST_0097,0.7441520720112091
TEST_0098,0.10900000000000003
TEST_0099,0.487133032984092
TEST_0100,0.4592929657280849
TEST_0101,0.5028477593928632
TEST_0102,0.8559999999999999
TEST_0103,0.8389999999999999
TEST_0104,0.3585471165023427
TEST_0105,0.6620000000000001
TEST_0106,0.7302901342083672
TEST_0107,0.41646817256127444
TEST_0108,0.49477513169020265
TEST_0109,0.5555442696540626
TEST_0110,0.4819994167638053
TEST_0111,0.3121214118752156
TEST_0112,0.3507136243052438
TEST_0113,0.4597545357346847
TEST_0114,0.25145013217626877
TEST_0115,0.5019233743502836
TEST_0116,0.4129999999999999
TEST_0117,0.17300000000000004
TEST_0118,0.8889999999999999
TEST_0119,0.653
TEST_0120,0.4646912054782827
TEST_0121,0.5619226530456936
TEST_0122,0.4981777815647291
TEST_0123,0.5579999999999999
TEST_0124,0.38499618430393084
TEST_0125,0.8259999999999998
TEST_0126,0.6879999999999998
TEST_0127,0.504
TEST_0128,0.5780000000000001
TEST_0129,0.5358349206051269
TEST_0130,0.5054353253654807
TEST_0131,0.536
TEST_0132,0.8309999999999998
TEST_0133,0.439074825180645
TEST_0134,0.732
TEST_0135,0.6287757839116599
TEST_0136,0.23699999999999993
TEST_0137,0.6260000000000001
TEST_0138,0.065
TEST_0139,0.20999999999999994
TEST_0140,0.5227772299436854
TEST_0141,0.4863875665694383
TEST_0142,0.4439999999999999
TEST_0143,0.40706836522112916
TEST_0144,0.48599999999999993
TEST_0145,0.5213120536969884
TEST_0146,0.362
TEST_0147,0.28700000000000003
TEST_0148,0.20500000000000007
TEST_0149,0.45947481848804883
TEST_0150,0.48199999999999993
TEST_0151,0.3579505412148959
TEST_0152,0.36399999999999993
TEST_0153,0.058
TEST_0154,0.46011789305550066
TEST_0155,0.4827399579164221
TEST_0156,0.520983947688328
TEST_0157,0.41124435829082845
TEST_0158,0.29700000000000004
TEST_0159,0.4079999999999999
TEST_0160,0.47449175711234115
TEST_0161,0.06173274176336577
TEST_0162,0.4609999999999999
TEST_0163,0.48899999999999993
TEST_0164,0.4799999999999999
TEST_0165,0.44904291282496467
TEST_0166,0.470887731784159
TEST_0167,0.623
TEST_0168,0.6399439935085829
TEST_0169,0.5439562132283889
TEST_0170,0.6814961121497112
TEST_0171,0.9069999999999999
TEST_0172,0.4762455014816187
TEST_0173,0.5193472809219393
TEST_0174,0.5469801616041514
TEST_0175,0.49799999999999994
TEST_0176,0.531
TEST_0177,0.7669999999999999
TEST_0178,0.4555467867255375
TEST_0179,0.8149999999999998
TEST_0180,0.16600000000000004
TEST_0181,0.49006530507885077
TEST_0182,0.3873176012523349
TEST_0183,0.524207155114483
TEST_0184,0.4509999999999999
TEST_0185,0.043
TEST_0186,0.6876627953872386
TEST_0187,0.16100000000000003
TEST_0188,0.432188153483639
TEST_0189,0.4022564511856802
TEST_0190,0.4597529991401363
TEST_0191,0.27499999999999997
TEST_0192,0.22699999999999998
TEST_0193,0.10964324445608653
TEST_0194,0.4189915085477884
TEST_0195,0.09496348204514987
TEST_0196,0.5262904008212066
TEST_0197,0.49099999999999994
TEST_0198,0.4709999999999999
TEST_0199,0.504
TEST_0200,0.48299999999999993
TEST_0201,0.49399999999999994
TEST_0202,0.35325316933682804
TEST_0203,0.18181851579316727
TEST_0204,0.4669999999999999
TEST_0205,0.8314198365334635
TEST_0206,0.36699999999999994
TEST_0207,0.49418276175558357
TEST_0208,0.8069999999999998
TEST_0209,0.528
TEST_0210,0.533
TEST_0211,0.6377741701726779
TEST_0212,0.7479999999999999
TEST_0213,0.7369999999999999
TEST_0214,0.8639999999999998
TEST_0215,0.4259999999999999
TEST_0216,0.5680000000000001
TEST_0217,0.25499999999999995
TEST_0218,0.436546553157967
TEST_0219,0.48999999999999994
TEST_0220,0.08600000000000002
TEST_0221,0.44825436295997667
TEST_0222,0.4759999999999999
TEST_0223,0.4876645949069071
TEST_0224,0.613
TEST_0225,0.3936742373603821
TEST_0226,0.39699999999999996
TEST_0227,0.533
TEST_0228,0.5500269090146267
TEST_0229,0.5589755059350198
TEST_0230,0.4809999999999999
TEST_0231,0.4789999999999999
TEST_0232,0.4519999999999999
TEST_0233,0.563
TEST_0234,0.4789999999999999
TEST_0235,0.8079999999999998
TEST_0236,0.4982532614900982
TEST_0237,0.4502982251694757
TEST_0238,0.38399999999999995
TEST_0239,0.6695564800573582
TEST_0240,0.4779999999999999
TEST_0241,0.9307724190154679
TEST_0242,0.48063494454686706
TEST_0243,0.6120000000000001
TEST_0244,0.43884707691988506
TEST_0245,0.9243594946684053
TEST_0246,0.49609824312365364
TEST_0247,0.5780000000000001
TEST_0248,0.5054346629738763
TEST_0249,0.8460765544492114
TEST_0250,0.3757596439270126
TEST_0251,0.5890434263191655
TEST_0252,0.44014607947878726
TEST_0253,0.4629999999999999
TEST_0254,0.32800000000000007
TEST_0255,0.4449999999999999
TEST_0256,0.07400000000000001
TEST_0257,0.6280000000000001
TEST_0258,0.502
TEST_0259,0.17400000000000004
TEST_0260,0.32800000000000007
TEST_0261,0.608243859445796
TEST_0262,0.4169999999999999
TEST_0263,0.8769999999999999
TEST_0264,0.3330000000000001
TEST_0265,0.20200000000000007
TEST_0266,0.21999999999999997
TEST_0267,0.553
TEST_0268,0.5082756524908635
TEST_0269,0.525935134766102
TEST_0270,0.4811059918711679
TEST_0271,0.529
TEST_0272,0.48599999999999993
TEST_0273,0.26630503103275915
TEST_0274,0.4928165039743706
TEST_0275,0.31300000000000006
TEST_0276,0.4719999999999999
TEST_0277,0.48639888655939706
TEST_0278,0.4815713350815863
TEST_0279,0.4719999999999999
TEST_0280,0.38099999999999995
TEST_0281,0.4069999999999999
TEST_0282,0.38499999999999995
TEST_0283,0.4975574036438913
TEST_0284,0.48599999999999993
TEST_0285,0.552
TEST_0286,0.4912338789315221
TEST_0287,0.32200000000000006
TEST_0288,0.48999999999999994
TEST_0289,0.5017869760204415
TEST_0290,0.4703174312409748
TEST_0291,0.55
TEST_0292,0.5880000000000001
TEST_0293,0.6091550575782465
TEST_0294,0.4816398955077101
TEST_0295,0.556003119325613
TEST_0296,0.30900000000000005
TEST_0297,0.48429001147667683
TEST_0298,0.8979999999999999
TEST_0299,0.4239999999999999
TEST_0300,0.33359877839213403
TEST_0301,0.548
TEST_0302,0.7499999999999999
TEST_0303,0.12000000000000002
TEST_0304,0.41499999999999987
TEST_0305,0.46201327158062727
TEST_0306,0.9269999999999999
TEST_0307,0.32999999999999996
TEST_0308,0.39999999999999997
TEST_0309,0.4279999999999999
TEST_0310,0.4609999999999999
TEST_0311,0.1034635207698689
TEST_0312,0.9119999999999998
TEST_0313,0.42997345111640894
TEST_0314,0.9129999999999999
TEST_0315,0.53
TEST_0316,0.36299999999999993
TEST_0317,0.4109999999999999
TEST_0318,0.4449999999999999
TEST_0319,0.8869999999999999
