ID,stress_score
TEST_0000,0.4868326767857317
TEST_0001,0.9229999999999999
TEST_0002,0.2821994236803894
TEST_0003,0.48995023622236716
TEST_0004,0.5233516778169488
TEST_0005,0.48104792513984085
TEST_0006,0.7509999999999999
TEST_0007,0.45887309773110896
TEST_0008,0.4659999999999999
TEST_0009,0.8318973799546525
TEST_0010,0.8354285974458779
TEST_0011,0.4922054423880952
TEST_0012,0.6689999999999999
TEST_0013,0.8345487866610766
TEST_0014,0.651109087446063
TEST_0015,0.5739790510332796
TEST_0016,0.48753693228781536
TEST_0017,0.229
TEST_0018,0.535
TEST_0019,0.5959999999999999
TEST_0020,0.33904538936416273
TEST_0021,0.49295408306456723
TEST_0022,0.5162209408631405
TEST_0023,0.4875212200653226
TEST_0024,0.6789999999999999
TEST_0025,0.5477970429042369
TEST_0026,0.48693266630178345
TEST_0027,0.516
TEST_0028,0.49787801639221696
TEST_0029,0.6869999999999998
TEST_0030,0.46673221423859346
TEST_0031,0.4821003683212948
TEST_0032,0.38199999999999995
TEST_0033,0.48710458192670486
TEST_0034,0.4922993570591782
TEST_0035,0.48534493078010943
TEST_0036,0.5310163221551218
TEST_0037,0.517
TEST_0038,0.54
TEST_0039,0.4869735540461158
TEST_0040,0.409
TEST_0041,0.4992227177859347
TEST_0042,0.8289999999999998
TEST_0043,0.49099999999999994
TEST_0044,0.4876876279023221
TEST_0045,0.4809999999999999
TEST_0046,0.34400000000000003
TEST_0047,0.4855138806287044
TEST_0048,0.28300000000000003
TEST_0049,0.4721431810330798
TEST_0050,0.5700000000000001
TEST_0051,0.7949999999999998
TEST_0052,0.7939999999999998
TEST_0053,0.5243407720611253
TEST_0054,0.48657319009814326
TEST_0055,0.4779999999999999
TEST_0056,0.48829232499018616
TEST_0057,0.49099999999999994
TEST_0058,0.32
TEST_0059,0.7575351141887459
TEST_0060,0.795921413503572
TEST_0061,0.4837395247206523
TEST_0062,0.9079593598830187
TEST_0063,0.6875855492618136
TEST_0064,0.32700000000000007
TEST_0065,0.5791243885143844
TEST_0066,0.4789999999999999
TEST_0067,0.41492978389762314
TEST_0068,0.24599999999999997
TEST_0069,0.6789999999999999
TEST_0070,0.5100555218176577
TEST_0071,0.48874960364760217
TEST_0072,0.4259999999999999
TEST_0073,0.694
TEST_0074,0.4429999999999999
TEST_0075,0.15700000000000003
TEST_0076,0.486812784414921
TEST_0077,0.4254443247784331
TEST_0078,0.49788987449557603
TEST_0079,0.48915867180038286
TEST_0080,0.48199999999999993
TEST_0081,0.30899999999999994
TEST_0082,0.49499999999999994
TEST_0083,0.4739999999999999
TEST_0084,0.21668579609403085
TEST_0085,0.4229999999999999
TEST_0086,0.39099999999999996
TEST_0087,0.7599999999999999
TEST_0088,0.12399999999999999
TEST_0089,0.689
TEST_0090,0.5001722616951321
TEST_0091,0.4750531866217218
TEST_0092,0.8439999999999999
TEST_0093,0.11142506959706569
TEST_0094,0.3819999999999999
TEST_0095,0.3690022019160361
TEST_0096,0.545
TEST_0097,0.7417287807964122
TEST_0098,0.138345378674031
TEST_0099,0.5067953195396064
TEST_0100,0.4809999999999999
TEST_0101,0.49871656320633667
TEST_0102,0.8399999999999999
TEST_0103,0.8259999999999998
TEST_0104,0.3450000000000001
TEST_0105,0.661
TEST_0106,0.515
TEST_0107,0.44155573964002304
TEST_0108,0.4893136157684739
TEST_0109,0.48999999999999994
TEST_0110,0.4777525201801508
TEST_0111,0.3322314753829483
TEST_0112,0.35147376438397737
TEST_0113,0.48262193680217075
TEST_0114,0.46482193607440125
TEST_0115,0.4988032633208409
TEST_0116,0.4337495584242436
TEST_0117,0.17503099456776997
TEST_0118,0.8782012273066208
TEST_0119,0.666751087871238
TEST_0120,0.48399999999999993
TEST_0121,0.47131250178941286
TEST_0122,0.51
TEST_0123,0.5765000168773383
TEST_0124,0.47809484192377005
TEST_0125,0.8229999999999998
TEST_0126,0.6899999999999998
TEST_0127,0.48965567962009177
TEST_0128,0.5880000000000001
TEST_0129,0.4991873639946968
TEST_0130,0.48317974301771716
TEST_0131,0.5095389474990016
TEST_0132,0.8319999999999999
TEST_0133,0.46470598370157556
TEST_0134,0.749
TEST_0135,0.5357617868439428
TEST_0136,0.23725905570058098
TEST_0137,0.5880000000000001
TEST_0138,0.111
TEST_0139,0.21099999999999994
TEST_0140,0.48620507717385
TEST_0141,0.48658911121160087
TEST_0142,0.45016908688585267
TEST_0143,0.46919151583480784
TEST_0144,0.48725087068021333
TEST_0145,0.49286022133208035
TEST_0146,0.321
TEST_0147,0.28800000000000003
TEST_0148,0.20200000000000007
TEST_0149,0.4809999999999999
TEST_0150,0.5080581997483077
TEST_0151,0.47923005497799837
TEST_0152,0.39856915600687104
TEST_0153,0.057
TEST_0154,0.49099999999999994
TEST_0155,0.4780269524563648
TEST_0156,0.5359921450090211
TEST_0157,0.3529284822341212
TEST_0158,0.35997972864932487
TEST_0159,0.4709999999999999
TEST_0160,0.48648374503824854
TEST_0161,0.06490401103234991
TEST_0162,0.4302709769958022
TEST_0163,0.48875748584965595
TEST_0164,0.4844288216213236
TEST_0165,0.47690007923189326
TEST_0166,0.4955883275151068
TEST_0167,0.5722072611338247
TEST_0168,0.4950912664080934
TEST_0169,0.5247086002700313
TEST_0170,0.5848430678716505
TEST_0171,0.895818012608657
TEST_0172,0.47016606580970943
TEST_0173,0.48866126386345293
TEST_0174,0.535
TEST_0175,0.49899999999999994
TEST_0176,0.5311487462525756
TEST_0177,0.758723239402425
TEST_0178,0.4645245181502056
TEST_0179,0.7689523537978815
TEST_0180,0.16600000000000004
TEST_0181,0.4883234829780482
TEST_0182,0.4669999999999999
TEST_0183,0.517
TEST_0184,0.4690215526474726
TEST_0185,0.048
TEST_0186,0.6789999999999998
TEST_0187,0.15700000000000003
TEST_0188,0.43537688064451835
TEST_0189,0.48247927616797454
TEST_0190,0.44320629720209664
TEST_0191,0.2923580962886466
TEST_0192,0.22399999999999998
TEST_0193,0.11900000000000005
TEST_0194,0.4099999999999999
TEST_0195,0.1096576666476748
TEST_0196,0.49299999999999994
TEST_0197,0.4813662165525887
TEST_0198,0.4762413414846111
TEST_0199,0.48630412028927317
TEST_0200,0.48451268688115084
TEST_0201,0.44814309482003045
TEST_0202,0.33910908036786
TEST_0203,0.18300000000000005
TEST_0204,0.45515518666162097
TEST_0205,0.8295673234612605
TEST_0206,0.3653595766300976
TEST_0207,0.4829452018922586
TEST_0208,0.8039999999999998
TEST_0209,0.48599999999999993
TEST_0210,0.5004541322915256
TEST_0211,0.49008643427407217
TEST_0212,0.7422460460927993
TEST_0213,0.7234998208428007
TEST_0214,0.8609999999999998
TEST_0215,0.4259999999999999
TEST_0216,0.5234822341688006
TEST_0217,0.25499999999999995
TEST_0218,0.4529999999999999
TEST_0219,0.48899999999999993
TEST_0220,0.24153424965937043
TEST_0221,0.44102286273906655
TEST_0222,0.48492590515152667
TEST_0223,0.4888423601705319
TEST_0224,0.6083613684393916
TEST_0225,0.38931216183144846
TEST_0226,0.4205934590468125
TEST_0227,0.534
TEST_0228,0.544
TEST_0229,0.5168084659134244
TEST_0230,0.4799999999999999
TEST_0231,0.4853506342734861
TEST_0232,0.4768729965457488
TEST_0233,0.5046761315854282
TEST_0234,0.48429356948604946
TEST_0235,0.8039999999999998
TEST_0236,0.4834964482272883
TEST_0237,0.48399999999999993
TEST_0238,0.37591617494909996
TEST_0239,0.6679999999999998
TEST_0240,0.5002126182203313
TEST_0241,0.9309999999999999
TEST_0242,0.48599999999999993
TEST_0243,0.6074398950960005
TEST_0244,0.462364418134099
TEST_0245,0.9029782840477594
TEST_0246,0.4847704019232774
TEST_0247,0.5091399816158761
TEST_0248,0.5135344957525558
TEST_0249,0.6002155616926659
TEST_0250,0.3902149259197623
TEST_0251,0.5669748083601872
TEST_0252,0.48457599367708176
TEST_0253,0.48623523961031545
TEST_0254,0.3262601942211074
TEST_0255,0.47106083409162625
TEST_0256,0.08400000000000002
TEST_0257,0.6280000000000001
TEST_0258,0.49926755307670534
TEST_0259,0.17400000000000004
TEST_0260,0.32800000000000007
TEST_0261,0.5500428933239916
TEST_0262,0.4809999999999999
TEST_0263,0.8769999999999999
TEST_0264,0.37272844283997086
TEST_0265,0.2113747536086372
TEST_0266,0.21999999999999997
TEST_0267,0.553
TEST_0268,0.48199999999999993
TEST_0269,0.524
TEST_0270,0.48634284446578874
TEST_0271,0.544
TEST_0272,0.48666750863086694
TEST_0273,0.4328704820006045
TEST_0274,0.4888228024921813
TEST_0275,0.30200000000000005
TEST_0276,0.482235124996771
TEST_0277,0.4866153980720151
TEST_0278,0.48962531506682994
TEST_0279,0.48816948301688673
TEST_0280,0.4689999999999999
TEST_0281,0.4749999999999999
TEST_0282,0.481191511080771
TEST_0283,0.4907456008255193
TEST_0284,0.48647753347767503
TEST_0285,0.552
TEST_0286,0.49110182381022716
TEST_0287,0.37229032592273137
TEST_0288,0.4889248814900099
TEST_0289,0.4831487161578978
TEST_0290,0.45979567055983955
TEST_0291,0.531
TEST_0292,0.589
TEST_0293,0.625
TEST_0294,0.4720164651177192
TEST_0295,0.550859999421763
TEST_0296,0.3429897323383023
TEST_0297,0.486088017799234
TEST_0298,0.9038257438786406
TEST_0299,0.4269999999999999
TEST_0300,0.4709999999999999
TEST_0301,0.48971601667455084
TEST_0302,0.7419999999999999
TEST_0303,0.12000000000000002
TEST_0304,0.4883628474597945
TEST_0305,0.48121761295718296
TEST_0306,0.9117197030450842
TEST_0307,0.3688980241766737
TEST_0308,0.40099999999999997
TEST_0309,0.4963671045924041
TEST_0310,0.45483833277098445
TEST_0311,0.2635898017815999
TEST_0312,0.8911642815669194
TEST_0313,0.4719999999999999
TEST_0314,0.9129999999999999
